rowDate,last_close,vol_scaled
2023-12-22,9.803,0.7146462678575469
2023-12-21,10.079,0.7347668809279012
2023-12-20,9.904,0.7220092458289447
2023-12-19,10.014,0.7300283307482888
2023-12-18,10.182,0.7422756604432871
2023-12-15,9.867,0.7193119172651654
2023-12-14,9.774,0.7125321454697198
2023-12-13,9.922,0.7233214597248374
2023-12-12,9.788,0.7135527562776364
2023-12-11,10.098,0.7361519955957879
2023-12-08,10.125,0.738120316439627
2023-12-07,10.088,0.7354229878758475
2023-12-06,11.087,0.8082508590978907
2023-12-05,10.982,0.8005962780385167
2023-12-04,10.233,0.7459935998149829
2023-12-01,9.694,0.7067000837101969
2023-11-30,9.671,0.7050233659543339
2023-11-29,10.189,0.7427859658472453
2023-11-28,10.55,0.7691031445370927
2023-11-27,10.879,0.793087498523131
2023-11-24,10.253,0.7474516152548637
2023-11-23,10.816,0.7884947498875067
2023-11-22,10.525,0.7672806252372418
2023-11-21,11.394,0.8306313961000601
2023-11-20,11.85,0.863874148129341
2023-11-17,11.833,0.8626348350054425
2023-11-16,10.827,0.7892966583794411
2023-11-15,11.906,0.8679565913610072
2023-11-14,12.085,0.8810058295479399
2023-11-13,12.58,0.9170917116849883
2023-11-10,12.463,0.9085623213616859
2023-11-09,11.563,0.8429516265670525
2023-11-08,12.177,0.8877127005713913
2023-11-07,12.536,0.9138840777172507
2023-11-06,12.68,0.924381788884392
2023-11-03,12.228,0.8914306399430871
2023-11-02,12.045,0.8780897986681784
2023-11-01,13.101,0.9550730138938818
2023-10-31,13.945,1.016601265456849
2023-10-30,14.439,1.0526142468219035
2023-10-27,13.998,1.0204650063725331
2023-10-26,13.692,0.9981573701423577
2023-10-25,14.537,1.0597585224773192
2023-10-24,15.293,1.1148715061048111
2023-10-23,15.954,1.16305891639287
2023-10-20,14.994,1.0930741752785942
2023-10-19,13.549,0.9877325597472103
2023-10-18,12.299,0.8966065947546638
2023-10-17,12.553,0.9151233908411494
2023-10-16,12.926,0.9423153787949252
2023-10-13,12.479,0.9097287337135904
2023-10-12,12.0,0.8748092639284467
2023-10-11,12.445,0.9072501074657933
2023-10-10,13.078,0.9533962961380188
2023-10-09,13.594,0.991013094486942
2023-10-06,13.115,0.9560936247017983
2023-10-05,13.498,0.9840146203755145
2023-10-04,14.748,1.075140585368061
2023-10-03,13.431,0.9791302686519139
2023-10-02,11.858,0.8644573543052935
2023-09-29,11.652,0.8494397952745217
2023-09-28,12.939,0.9432630888308476
2023-09-27,12.154,0.8860359828155284
2023-09-26,12.522,0.9128634669093342
2023-09-25,13.214,0.963310801129208
2023-09-22,11.99,0.8740802562085064
2023-09-21,13.016,0.9488764482743886
2023-09-20,11.083,0.8079592560099146
2023-09-19,12.003,0.8750279662444288
2023-09-18,12.252,0.8931802584709442
2023-09-15,12.129,0.8842134635156774
2023-09-14,11.165,0.8139371193134256
2023-09-13,11.796,0.8599375064416631
2023-09-12,11.074,0.8073031490619682
2023-09-11,11.452,0.8348596408757143
2023-09-08,12.213,0.8903371283631766
2023-09-07,12.0,0.8748092639284467
2023-09-06,11.613,0.8465966651667542
2023-09-05,11.561,0.8428058250230643
2023-09-04,11.509,0.8390149848793744
2023-09-01,11.443,0.8342035339277679
2023-08-31,10.984,0.8007420795825049
2023-08-30,11.845,0.8635096442693709
2023-08-29,11.644,0.8488565890985694
2023-08-28,11.956,0.871601629960709
2023-08-25,12.349,0.9002516333543658
2023-08-24,11.247,0.8199149826169366
2023-08-23,11.89,0.8667901790091026
2023-08-22,12.473,0.9092913290816264
2023-08-21,12.941,0.9434088903748358
2023-08-18,12.271,0.8945653731388309
2023-08-17,12.506,0.9116970545574296
2023-08-16,12.253,0.8932531592429381
2023-08-15,11.399,0.8309958999600303
2023-08-14,11.728,0.8549802539460686
2023-08-11,11.29,0.8230497158126802
2023-08-10,10.967,0.7995027664586063
2023-08-09,11.145,0.8124791038735448
2023-08-08,11.683,0.8516997192063369
2023-08-07,11.809,0.8608852164775855
2023-08-04,11.491,0.8377027709834817
2023-08-03,11.772,0.8581878879138062
2023-08-02,11.839,0.8630722396374068
2023-08-01,11.127,0.8111668899776523
2023-07-31,11.801,0.8603020103016333
2023-07-28,12.178,0.8877856013433854
2023-07-27,10.903,0.7948371170509879
2023-07-26,10.676,0.7782886418083415
2023-07-25,10.898,0.7944726131910177
2023-07-24,11.018,0.8032207058303021
2023-07-21,10.762,0.7845581081998286
2023-07-20,10.881,0.793233300067119
2023-07-19,11.438,0.8338390300677978
2023-07-18,11.618,0.8469611690267245
2023-07-17,11.827,0.8621974303734783
2023-07-14,11.8,0.8602291095296393
2023-07-13,12.718,0.9271520182201655
2023-07-12,13.039,0.9505531660302513
2023-07-11,13.722,1.0003443933021787
2023-07-10,13.802,1.0061764550617018
2023-07-07,13.675,0.9969180570184591
2023-07-06,12.673,0.9238714834804338
2023-07-05,10.885,0.7935249031550952
2023-07-04,10.594,0.7723107785048303
2023-07-03,11.298,0.8236329219886326
2023-06-30,10.782,0.7860161236397094
2023-06-29,11.357,0.8279340675362807
2023-06-28,12.294,0.8962420908946936
2023-06-27,13.169,0.9600302663894762
2023-06-26,13.366,0.9743917184723015
2023-06-23,12.498,0.9111138483814771
2023-06-22,12.544,0.914467283893203
2023-06-21,12.037,0.8775065924922262
2023-06-20,12.051,0.8785272033001426
2023-06-19,11.985,0.873715752348536
2023-06-16,10.501,0.7655310067093849
2023-06-15,10.432,0.7605008534417964
2023-06-14,11.585,0.8445554435509213
2023-06-13,11.782,0.8589168956337466
2023-06-09,11.633,0.848054680606635
2023-06-08,11.412,0.8319436099959528
2023-06-07,12.119,0.8834844557957371
2023-06-06,12.489,0.910457741433531
2023-06-05,11.977,0.8731325461725838
2023-06-02,11.758,0.8571672771058896
2023-06-01,12.083,0.8808600280039518
2023-05-31,12.649,0.9221218649525768
2023-05-30,11.674,0.8510436122583905
2023-05-29,11.803,0.8604478118456215
2023-05-26,12.255,0.8933989607869263
