Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-12 00:00:00+00:00,67.36734008789062,70.0337905883789,67.01787567138672,67.05792999267578,31485,0.0,0.0
2022-04-13 00:00:00+00:00,67.05548858642578,68.5323486328125,65.22003936767578,65.22003936767578,21080,0.0,0.0
2022-04-14 00:00:00+00:00,65.2187271118164,66.43721771240234,60.49275588989258,62.609771728515625,14309,0.0,0.0
2022-04-15 00:00:00+00:00,62.60926055908203,64.12303924560547,59.988853454589844,60.35963821411133,15781,0.0,0.0
2022-04-16 00:00:00+00:00,60.35848617553711,62.993492126464844,60.34569549560547,60.82560729980469,8219,0.0,0.0
2022-04-17 00:00:00+00:00,60.82415008544922,63.78026580810547,60.77545928955078,63.385009765625,5470,0.0,0.0
2022-04-18 00:00:00+00:00,63.385948181152344,69.63372802734375,63.3577766418457,63.45932388305664,20293,0.0,0.0
2022-04-19 00:00:00+00:00,63.45994567871094,65.19007873535156,59.633514404296875,61.37495422363281,26242,0.0,0.0
2022-04-20 00:00:00+00:00,61.375648498535156,66.2626724243164,61.34264373779297,62.86716842651367,15615,0.0,0.0
2022-04-21 00:00:00+00:00,62.8666877746582,65.35791015625,62.39064025878906,62.443241119384766,8589,0.0,0.0
2022-04-22 00:00:00+00:00,62.441097259521484,64.1217041015625,61.93339538574219,61.979007720947266,4353,0.0,0.0
2022-04-23 00:00:00+00:00,61.98137283325195,64.7267074584961,61.53628158569336,61.564178466796875,4301,0.0,0.0
2022-04-24 00:00:00+00:00,61.55109405517578,63.79571533203125,61.32334899902344,62.3238410949707,6050,0.0,0.0
2022-04-25 00:00:00+00:00,62.32365417480469,66.78939056396484,62.295570373535156,66.66878509521484,5999,0.0,0.0
2022-04-26 00:00:00+00:00,66.6669921875,66.80455017089844,65.273681640625,66.77531433105469,8009,0.0,0.0
2022-04-27 00:00:00+00:00,66.7754898071289,66.82286071777344,66.73583221435547,66.78826904296875,5703,0.0,0.0
2022-04-28 00:00:00+00:00,66.78755187988281,68.49764251708984,64.98519134521484,65.00597381591797,3313,0.0,0.0
2022-04-29 00:00:00+00:00,65.00457763671875,65.8733139038086,62.759151458740234,62.785430908203125,5553,0.0,0.0
2022-04-30 00:00:00+00:00,62.78453063964844,64.47637939453125,60.58598709106445,61.057273864746094,6319,0.0,0.0
2022-05-01 00:00:00+00:00,61.05628967285156,64.26437377929688,61.01853942871094,63.35582733154297,5523,0.0,0.0
2022-05-02 00:00:00+00:00,63.35456848144531,64.53826904296875,63.312591552734375,64.37808990478516,1831,0.0,0.0
2022-05-03 00:00:00+00:00,64.37779998779297,66.31157684326172,64.35992431640625,65.40823364257812,1037,0.0,0.0
2022-05-04 00:00:00+00:00,65.40814971923828,67.08060455322266,64.26900482177734,64.26940155029297,2507,0.0,0.0
2022-05-05 00:00:00+00:00,64.26869201660156,65.94680786132812,61.17225646972656,65.9041748046875,9203,0.0,0.0
2022-05-06 00:00:00+00:00,65.90345001220703,67.6153793334961,63.95819854736328,63.98673629760742,9747,0.0,0.0
2022-05-07 00:00:00+00:00,63.98623275756836,65.49789428710938,63.95760726928711,64.32301330566406,3159,0.0,0.0
2022-05-08 00:00:00+00:00,64.32377624511719,68.12022399902344,64.30571746826172,68.08421325683594,2035,0.0,0.0
2022-05-09 00:00:00+00:00,68.07789611816406,82.65023803710938,68.04759979248047,82.56046295166016,9247,0.0,0.0
2022-05-10 00:00:00+00:00,82.55888366699219,87.60533905029297,73.78990173339844,80.46800994873047,23966,0.0,0.0
2022-05-11 00:00:00+00:00,80.46452331542969,101.16885375976562,80.46098327636719,101.10990142822266,36114,0.0,0.0
2022-05-12 00:00:00+00:00,101.11101531982422,129.85707092285156,101.11101531982422,128.6509246826172,35481,0.0,0.0
2022-05-13 00:00:00+00:00,128.6435089111328,128.72776794433594,96.0723876953125,99.76828002929688,27481,0.0,0.0
2022-05-14 00:00:00+00:00,99.77543640136719,99.82893371582031,99.70330047607422,99.77171325683594,12261,0.0,0.0
2022-05-15 00:00:00+00:00,99.77039337158203,100.42672729492188,98.00082397460938,98.01981353759766,1704,0.0,0.0
2022-05-16 00:00:00+00:00,98.02104187011719,98.08189392089844,97.97637939453125,98.05880737304688,1705,0.0,0.0
2022-05-17 00:00:00+00:00,98.06299591064453,100.84014129638672,91.3967514038086,91.3967514038086,6693,0.0,0.0
2022-05-18 00:00:00+00:00,91.39672088623047,97.09137725830078,90.21255493164062,97.04298400878906,10724,0.0,0.0
2022-05-19 00:00:00+00:00,97.04671478271484,103.35077667236328,95.6300277709961,95.65943908691406,7663,0.0,0.0
2022-05-20 00:00:00+00:00,95.66033172607422,96.34491729736328,90.12266540527344,91.41243743896484,7498,0.0,0.0
2022-05-21 00:00:00+00:00,91.41583251953125,94.39692687988281,89.47392272949219,89.49883270263672,6537,0.0,0.0
2022-05-22 00:00:00+00:00,89.49783325195312,91.04014587402344,85.87413024902344,85.87862396240234,6323,0.0,0.0
2022-05-23 00:00:00+00:00,85.88062286376953,102.85005187988281,83.04308319091797,84.8702392578125,19804,0.0,0.0
2022-05-24 00:00:00+00:00,84.87090301513672,98.8382568359375,83.18282318115234,87.60828399658203,31913,0.0,0.0
2022-05-25 00:00:00+00:00,87.60807800292969,87.68079376220703,86.39321899414062,86.3969497680664,16267,0.0,0.0
2022-05-26 00:00:00+00:00,86.3984146118164,91.60542297363281,86.39319610595703,86.39706420898438,14684,0.0,0.0
2022-05-27 00:00:00+00:00,86.39998626708984,87.74298095703125,86.39998626708984,87.73424530029297,15045,0.0,0.0
2022-05-28 00:00:00+00:00,87.72093200683594,87.92764282226562,86.2607421875,86.28006744384766,1915,0.0,0.0
2022-05-29 00:00:00+00:00,86.27995300292969,87.23188018798828,85.7778549194336,85.92313385009766,2994,0.0,0.0
2022-05-30 00:00:00+00:00,85.92158508300781,85.94754791259766,80.19214630126953,80.7511978149414,9390,0.0,0.0
2022-05-31 00:00:00+00:00,80.74961853027344,80.92169952392578,78.46143341064453,78.73408508300781,11298,0.0,0.0
2022-06-01 00:00:00+00:00,78.73456573486328,79.91488647460938,76.62169647216797,79.8679428100586,12853,0.0,0.0
2022-06-02 00:00:00+00:00,79.86869812011719,80.19738006591797,78.24759674072266,78.85530090332031,11340,0.0,0.0
2022-06-03 00:00:00+00:00,78.8590316772461,78.88533782958984,77.61457061767578,77.93354034423828,3411,0.0,0.0
2022-06-04 00:00:00+00:00,77.93600463867188,77.95450592041016,76.64035034179688,76.67212677001953,3074,0.0,0.0
2022-06-05 00:00:00+00:00,76.66926574707031,77.64131164550781,74.60010528564453,75.59046936035156,6153,0.0,0.0
2022-06-06 00:00:00+00:00,75.59016418457031,76.5644760131836,73.40049743652344,73.67841339111328,6425,0.0,0.0
2022-06-07 00:00:00+00:00,73.6789321899414,77.09821319580078,73.10688781738281,75.46439361572266,5693,0.0,0.0
2022-06-08 00:00:00+00:00,75.4599838256836,76.67637634277344,75.44828033447266,76.6294937133789,3793,0.0,0.0
2022-06-09 00:00:00+00:00,76.62897491455078,77.52632904052734,75.90595245361328,76.47523498535156,1445,0.0,0.0
2022-06-10 00:00:00+00:00,76.47251892089844,80.39283752441406,76.4334716796875,79.37663269042969,3364,0.0,0.0
2022-06-11 00:00:00+00:00,79.37861633300781,86.91886901855469,78.36019897460938,81.4011459350586,14778,0.0,0.0
2022-06-12 00:00:00+00:00,81.40973663330078,87.5918197631836,80.84620666503906,87.55677032470703,28981,0.0,0.0
2022-06-13 00:00:00+00:00,87.55021667480469,111.75054931640625,87.54517364501953,111.09194946289062,35256,0.0,0.0
2022-06-14 00:00:00+00:00,111.09968566894531,115.64138793945312,106.9796142578125,109.97178649902344,24483,0.0,0.0
2022-06-15 00:00:00+00:00,109.96244812011719,142.19532775878906,105.25332641601562,105.31661224365234,36293,0.0,0.0
2022-06-16 00:00:00+00:00,105.3172836303711,120.886474609375,97.74847412109375,120.85781860351562,42978,0.0,0.0
2022-06-17 00:00:00+00:00,120.8676986694336,122.9695053100586,111.21070098876953,112.33916473388672,17627,0.0,0.0
2022-06-18 00:00:00+00:00,112.332763671875,128.91140747070312,111.92491149902344,126.0992431640625,15560,0.0,0.0
2022-06-19 00:00:00+00:00,126.0920639038086,126.09671783447266,115.20552062988281,115.26316833496094,13135,0.0,0.0
2022-06-20 00:00:00+00:00,115.26376342773438,115.40870666503906,105.14894104003906,105.16474914550781,7322,0.0,0.0
2022-06-21 00:00:00+00:00,105.16773223876953,105.2654037475586,100.07527923583984,102.07038116455078,6513,0.0,0.0
2022-06-22 00:00:00+00:00,102.07255554199219,103.36824035644531,102.06138610839844,103.2976303100586,3065,0.0,0.0
2022-06-23 00:00:00+00:00,103.29607391357422,103.36183166503906,97.55498504638672,97.61477661132812,2314,0.0,0.0
2022-06-24 00:00:00+00:00,97.61688232421875,97.61688232421875,93.75520324707031,94.7237319946289,3697,0.0,0.0
2022-06-25 00:00:00+00:00,94.72907257080078,95.99923706054688,93.5224609375,93.53125762939453,2482,0.0,0.0
2022-06-26 00:00:00+00:00,93.52933502197266,94.25520324707031,93.19100189208984,94.15937042236328,1656,0.0,0.0
2022-06-27 00:00:00+00:00,94.17782592773438,94.88013458251953,93.74200439453125,94.7552261352539,1390,0.0,0.0
2022-06-28 00:00:00+00:00,94.75113677978516,95.02547454833984,92.85145568847656,92.86669921875,1555,0.0,0.0
2022-06-29 00:00:00+00:00,92.86491394042969,96.89967346191406,92.84510803222656,96.86894226074219,2308,0.0,0.0
2022-06-30 00:00:00+00:00,96.87162017822266,109.43119049072266,96.80880737304688,101.2041244506836,9908,0.0,0.0
2022-07-01 00:00:00+00:00,101.2219009399414,101.6889877319336,98.04346466064453,99.35370635986328,10439,0.0,0.0
2022-07-02 00:00:00+00:00,99.3575668334961,99.83981323242188,97.1344985961914,97.13578796386719,2982,0.0,0.0
2022-07-03 00:00:00+00:00,97.13475036621094,97.98070526123047,97.11658477783203,97.59526062011719,928,0.0,0.0
2022-07-04 00:00:00+00:00,97.59378814697266,98.54317474365234,92.09008026123047,92.96429443359375,3533,0.0,0.0
2022-07-05 00:00:00+00:00,92.96712493896484,92.97785949707031,88.95875549316406,91.86470031738281,6838,0.0,0.0
2022-07-06 00:00:00+00:00,91.87015533447266,95.01160430908203,85.9990463256836,89.19312286376953,12557,0.0,0.0
2022-07-07 00:00:00+00:00,89.1943588256836,90.10159301757812,86.97002410888672,86.99893188476562,10139,0.0,0.0
2022-07-08 00:00:00+00:00,87.0000991821289,88.98853302001953,84.78555297851562,84.78555297851562,3730,0.0,0.0
2022-07-09 00:00:00+00:00,84.79718780517578,87.38572692871094,80.2243423461914,80.23589324951172,6872,0.0,0.0
2022-07-10 00:00:00+00:00,80.237060546875,82.52233123779297,76.45922088623047,82.50884246826172,9361,0.0,0.0
2022-07-11 00:00:00+00:00,82.51022338867188,83.64714050292969,82.48532104492188,83.6326675415039,5517,0.0,0.0
2022-07-12 00:00:00+00:00,83.63282012939453,91.1032485961914,83.60757446289062,91.1032485961914,4624,0.0,0.0
2022-07-13 00:00:00+00:00,91.10839080810547,91.19401550292969,88.35065460205078,88.36616516113281,5588,0.0,0.0
2022-07-14 00:00:00+00:00,88.37651062011719,88.62517547607422,86.54988098144531,87.7348861694336,2271,0.0,0.0
2022-07-15 00:00:00+00:00,87.73596954345703,87.74539184570312,83.56834411621094,83.59246063232422,2696,0.0,0.0
2022-07-16 00:00:00+00:00,83.59103393554688,86.68330383300781,83.57632446289062,86.68330383300781,3136,0.0,0.0
2022-07-17 00:00:00+00:00,86.68511199951172,89.57992553710938,86.65030670166016,89.56278991699219,2329,0.0,0.0
2022-07-18 00:00:00+00:00,89.56218719482422,93.18017578125,89.24604797363281,91.37805938720703,4912,0.0,0.0
2022-07-19 00:00:00+00:00,91.3592300415039,95.20223999023438,90.70985412597656,93.39448547363281,9991,0.0,0.0
2022-07-20 00:00:00+00:00,93.39264678955078,93.41741180419922,89.72320556640625,93.01258850097656,8023,0.0,0.0
2022-07-21 00:00:00+00:00,93.01009368896484,93.56831359863281,91.8399658203125,92.65907287597656,3895,0.0,0.0
2022-07-22 00:00:00+00:00,92.65878295898438,92.84294891357422,90.3421401977539,92.84203338623047,3683,0.0,0.0
2022-07-23 00:00:00+00:00,92.83592224121094,93.36542510986328,92.83037567138672,93.32862091064453,2190,0.0,0.0
2022-07-24 00:00:00+00:00,93.32795715332031,93.35248565673828,89.38648223876953,91.60635375976562,3407,0.0,0.0
2022-07-25 00:00:00+00:00,91.60450744628906,95.89751434326172,91.60450744628906,91.75322723388672,7044,0.0,0.0
2022-07-26 00:00:00+00:00,91.7563705444336,92.86585998535156,88.74883270263672,91.77003479003906,9498,0.0,0.0
2022-07-27 00:00:00+00:00,91.7718276977539,91.94206237792969,85.93850708007812,85.95389556884766,16007,0.0,0.0
2022-07-28 00:00:00+00:00,85.95612335205078,87.94541931152344,85.90442657470703,87.93595123291016,14241,0.0,0.0
2022-07-29 00:00:00+00:00,87.9361572265625,88.47386169433594,85.9251480102539,87.0546646118164,4178,0.0,0.0
2022-07-30 00:00:00+00:00,87.05834197998047,88.11199951171875,87.03488159179688,88.0870361328125,1877,0.0,0.0
2022-07-31 00:00:00+00:00,88.0766372680664,89.40764617919922,88.06351470947266,89.37753295898438,982,0.0,0.0
2022-08-01 00:00:00+00:00,89.3740463256836,90.21537780761719,89.2293930053711,89.74634552001953,805,0.0,0.0
2022-08-02 00:00:00+00:00,89.74797058105469,90.2127685546875,88.10702514648438,88.13202667236328,1891,0.0,0.0
2022-08-03 00:00:00+00:00,88.13489532470703,88.59416961669922,86.24431610107422,86.26376342773438,2413,0.0,0.0
2022-08-04 00:00:00+00:00,86.26394653320312,86.4832534790039,84.02142333984375,84.98735046386719,2699,0.0,0.0
2022-08-05 00:00:00+00:00,84.98741912841797,85.01595306396484,82.99102783203125,84.49874877929688,3460,0.0,0.0
2022-08-06 00:00:00+00:00,84.50159454345703,85.14989471435547,83.04154968261719,83.76591491699219,4612,0.0,0.0
2022-08-07 00:00:00+00:00,83.77787780761719,85.25692749023438,82.43244171142578,84.40680694580078,6900,0.0,0.0
2022-08-08 00:00:00+00:00,84.40838623046875,86.23250579833984,84.40625,86.19906616210938,4587,0.0,0.0
2022-08-09 00:00:00+00:00,86.20027160644531,87.9815444946289,85.64312744140625,85.64928436279297,2848,0.0,0.0
2022-08-10 00:00:00+00:00,85.64701843261719,86.3265380859375,83.91800689697266,83.93963623046875,1102,0.0,0.0
2022-08-11 00:00:00+00:00,83.93968963623047,84.24732971191406,80.92395782470703,81.9218978881836,2141,0.0,0.0
2022-08-12 00:00:00+00:00,81.91938781738281,82.4433364868164,79.73350524902344,81.96086120605469,3022,0.0,0.0
2022-08-13 00:00:00+00:00,81.95879364013672,82.30758666992188,81.6530532836914,82.00350189208984,1422,0.0,0.0
2022-08-14 00:00:00+00:00,82.00350952148438,83.9313735961914,81.98858642578125,83.31161499023438,983,0.0,0.0
2022-08-15 00:00:00+00:00,83.3144302368164,83.47279357910156,80.41181945800781,81.32240295410156,2025,0.0,0.0
2022-08-16 00:00:00+00:00,81.31963348388672,82.26046752929688,81.31963348388672,82.24639129638672,218,0.0,0.0
2022-08-17 00:00:00+00:00,82.24663543701172,86.4575424194336,0.0,86.20170593261719,4454,0.0,0.0
2022-08-18 00:00:00+00:00,86.20344543457031,87.45447540283203,84.29527282714844,85.20225524902344,2769,0.0,0.0
2022-08-19 00:00:00+00:00,85.20478820800781,91.17418670654297,85.17561340332031,90.04776000976562,4672,0.0,0.0
2022-08-20 00:00:00+00:00,90.0411376953125,91.69902801513672,89.46314239501953,89.50552368164062,1522,0.0,0.0
2022-08-21 00:00:00+00:00,89.50346374511719,89.98662567138672,89.47090911865234,89.63444519042969,310,0.0,0.0
2022-08-22 00:00:00+00:00,89.63206481933594,91.37200164794922,89.605224609375,91.36951446533203,617,0.0,0.0
2022-08-23 00:00:00+00:00,91.36932373046875,91.37905883789062,89.7650146484375,89.77005767822266,874,0.0,0.0
2022-08-24 00:00:00+00:00,89.77154541015625,89.98043823242188,77.17684936523438,86.26283264160156,11327,0.0,0.0
2022-08-25 00:00:00+00:00,86.26798248291016,86.93341064453125,86.26060485839844,86.7725830078125,478,0.0,0.0
2022-08-26 00:00:00+00:00,86.77428436279297,87.17202758789062,84.12257385253906,85.20779418945312,1920,0.0,0.0
2022-08-27 00:00:00+00:00,85.20329284667969,89.06462097167969,80.14783477783203,85.22686004638672,11563,0.0,0.0
2022-08-28 00:00:00+00:00,85.22734069824219,86.7380142211914,83.81183624267578,86.7320556640625,2188,0.0,0.0
2022-08-29 00:00:00+00:00,86.72372436523438,90.30304718017578,79.81658172607422,86.34912872314453,10553,0.0,0.0
2022-08-30 00:00:00+00:00,86.35032653808594,88.35903930664062,76.2009048461914,88.34416198730469,10989,0.0,0.0
2022-08-31 00:00:00+00:00,88.34172821044922,88.45616912841797,86.0733413696289,88.44175720214844,2221,0.0,0.0
2022-09-01 00:00:00+00:00,88.44419860839844,90.76879119873047,88.40921020507812,90.7440414428711,899,0.0,0.0
2022-09-02 00:00:00+00:00,90.74349212646484,90.77831268310547,86.61614990234375,87.5063705444336,2382,0.0,0.0
2022-09-03 00:00:00+00:00,87.5091781616211,88.89319610595703,78.12342071533203,88.8846435546875,10037,0.0,0.0
2022-09-04 00:00:00+00:00,88.88377380371094,89.5168228149414,79.63935852050781,88.7383041381836,9785,0.0,0.0
2022-09-05 00:00:00+00:00,88.73957824707031,88.8101577758789,88.45310974121094,88.54444885253906,309,0.0,0.0
2022-09-06 00:00:00+00:00,88.5460433959961,92.02228546142578,88.50860595703125,91.99712371826172,1805,0.0,0.0
2022-09-07 00:00:00+00:00,91.99037170410156,95.00605010986328,85.61421203613281,89.50881958007812,14212,0.0,0.0
2022-09-08 00:00:00+00:00,89.50651550292969,90.34844207763672,89.48347473144531,90.34064483642578,238,0.0,0.0
2022-09-09 00:00:00+00:00,90.3399887084961,90.7870864868164,87.75017547607422,87.77045440673828,1399,0.0,0.0
2022-09-10 00:00:00+00:00,87.77046966552734,89.6061782836914,87.74022674560547,89.59481048583984,1332,0.0,0.0
2022-09-11 00:00:00+00:00,89.59464263916016,91.31378936767578,89.00231170654297,90.6874771118164,3151,0.0,0.0
2022-09-12 00:00:00+00:00,90.68824768066406,92.03388977050781,83.00345611572266,90.98731994628906,10008,0.0,0.0
2022-09-13 00:00:00+00:00,90.98835754394531,94.41104888916016,0.0,93.17145538330078,1635,0.0,0.0
2022-09-14 00:00:00+00:00,93.15755462646484,96.1502914428711,83.42942810058594,95.65845489501953,13310,0.0,0.0
2022-09-15 00:00:00+00:00,95.65827941894531,95.66716766357422,79.14038848876953,86.0076675415039,16809,0.0,0.0
2022-09-16 00:00:00+00:00,86.00834655761719,86.02264404296875,82.2251205444336,82.30465698242188,2368,0.0,0.0
2022-09-17 00:00:00+00:00,82.30125427246094,82.31767272949219,78.70777130126953,79.19815063476562,1884,0.0,0.0
2022-09-18 00:00:00+00:00,79.20207214355469,82.67802429199219,77.53108978271484,82.67802429199219,3370,0.0,0.0
2022-09-19 00:00:00+00:00,82.67115020751953,83.8781509399414,80.02090454101562,80.0210189819336,4112,0.0,0.0
2022-09-20 00:00:00+00:00,80.02334594726562,81.7076416015625,73.9723892211914,81.7076416015625,10007,0.0,0.0
2022-09-21 00:00:00+00:00,81.7049789428711,84.243896484375,81.69602966308594,83.2596206665039,2358,0.0,0.0
2022-09-22 00:00:00+00:00,83.26142120361328,84.87364196777344,83.2413330078125,84.10368347167969,2574,0.0,0.0
2022-09-23 00:00:00+00:00,84.10587310791016,84.64751434326172,77.02928924560547,84.61428833007812,16901,0.0,0.0
2022-09-24 00:00:00+00:00,84.61569213867188,84.62429809570312,76.66580963134766,80.8926010131836,7411,0.0,0.0
2022-09-25 00:00:00+00:00,80.89212799072266,81.60179901123047,80.18461608886719,81.4373779296875,1426,0.0,0.0
2022-09-26 00:00:00+00:00,81.44397735595703,83.44998931884766,81.42945098876953,83.44609069824219,867,0.0,0.0
2022-09-27 00:00:00+00:00,83.4502182006836,85.54413604736328,80.90364837646484,83.9937744140625,5667,0.0,0.0
2022-09-28 00:00:00+00:00,83.98802947998047,88.78506469726562,83.96392822265625,85.2183609008789,6416,0.0,0.0
2022-09-29 00:00:00+00:00,85.22199249267578,87.79601287841797,85.20536041259766,85.44615173339844,1932,0.0,0.0
2022-09-30 00:00:00+00:00,85.43314361572266,85.59626770019531,79.77567291259766,79.7966537475586,4022,0.0,0.0
2022-10-01 00:00:00+00:00,79.79474639892578,80.01609802246094,77.66490173339844,78.5895004272461,4805,0.0,0.0
2022-10-02 00:00:00+00:00,78.59181213378906,81.55319213867188,78.58396911621094,81.54668426513672,1026,0.0,0.0
2022-10-03 00:00:00+00:00,81.55004119873047,82.49634552001953,77.70709991455078,77.71505737304688,3005,0.0,0.0
2022-10-04 00:00:00+00:00,77.71416473388672,78.06578826904297,77.70697784423828,78.04505920410156,1,0.0,0.0
2022-10-05 00:00:00+00:00,78.04592895507812,78.06168365478516,78.02771759033203,78.04883575439453,0,0.0,0.0
2022-10-06 00:00:00+00:00,78.04883575439453,78.60868835449219,75.78064727783203,75.79277801513672,1672,0.0,0.0
2022-10-07 00:00:00+00:00,75.79423522949219,75.82771301269531,73.14250946044922,73.14888000488281,2548,0.0,0.0
2022-10-08 00:00:00+00:00,73.14679718017578,73.67091369628906,69.93195343017578,70.30485534667969,2257,0.0,0.0
2022-10-09 00:00:00+00:00,70.30509185791016,72.64837646484375,69.39680480957031,72.638427734375,2127,0.0,0.0
2022-10-10 00:00:00+00:00,72.6375503540039,75.7311782836914,72.61993408203125,75.7176742553711,888,0.0,0.0
2022-10-11 00:00:00+00:00,75.71710968017578,76.49492645263672,75.70020294189453,76.00814819335938,20,0.0,0.0
2022-10-12 00:00:00+00:00,76.0080795288086,77.29341888427734,75.99862670898438,77.27557373046875,120,0.0,0.0
2022-10-13 00:00:00+00:00,77.2762451171875,79.11591339111328,74.24346923828125,74.25519561767578,2756,0.0,0.0
2022-10-14 00:00:00+00:00,74.25473022460938,74.394287109375,67.2059097290039,68.03547668457031,3750,0.0,0.0
2022-10-15 00:00:00+00:00,68.03556823730469,72.04122924804688,67.66353607177734,67.66702270507812,4388,0.0,0.0
2022-10-16 00:00:00+00:00,67.66544342041016,68.81416320800781,67.39685821533203,67.39924621582031,772,0.0,0.0
2022-10-17 00:00:00+00:00,67.39974212646484,69.19371795654297,64.30211639404297,64.30603790283203,3976,0.0,0.0
2022-10-18 00:00:00+00:00,64.30643463134766,66.63379669189453,64.30641174316406,65.51533508300781,1842,0.0,0.0
